READ_DATE,KWH_EXP,Tavg,RH_avg,RR,ss
2022-09-11,6.408194981019655,27.4,74.0,0.0,8.5
2022-09-12,7.406489591764139,27.7,74.0,0.0,10.7
2022-09-13,8.20418368829168,29.1,66.0,0.0,10.8
2022-09-14,7.973920645219091,28.7,67.0,0.0,10.6
2022-09-15,6.933104340675693,28.8,66.0,0.0,9.4
2022-09-16,7.377311083481119,29.3,56.0,0.0,10.3
2022-09-17,8.178176429384605,27.6,67.0,0.0,8.7
2022-09-18,7.817635422786556,27.6,69.0,0.0,8.6
2022-09-19,7.949931326368254,27.6,73.0,0.0,9.4
2022-09-20,8.583927434085656,28.5,68.0,2.7,9.9
2022-09-21,8.625937684276735,28.3,72.0,0.0,7.8
2022-09-22,9.254350474002225,28.6,73.0,9.5,9.9
2022-09-23,8.299997191225644,28.2,73.0,0.0,9.2
2022-09-24,8.88552484634576,28.3,77.0,0.0,8.1
2022-09-25,9.379557048565458,29.0,74.0,0.0,10.7
2022-09-26,8.413887806886315,29.3,66.0,0.1,9.1
2022-09-27,8.084525550599277,29.3,66.0,0.0,10.3
2022-09-28,9.909300671871224,28.4,67.0,0.0,10.9
2022-09-29,12.115409718104344,27.9,78.0,0.0,10.0
2022-09-30,13.496759194217256,27.2,79.0,0.0,6.6
2022-10-01,10.405256545913234,27.4,76.0,0.5,3.3
2022-10-02,8.626768876583919,28.2,72.0,0.0,7.8
2022-10-03,10.20663512477422,26.8,81.0,0.0,8.4
2022-10-04,8.867567274724193,27.4,80.0,1.5,5.4
2022-10-05,10.107792954971556,27.4,82.0,31.5,6.2
2022-10-06,9.318925512484515,27.5,81.0,0.2,8.5
2022-10-07,10.21657106107178,28.5,79.0,39.6,6.8
2022-10-08,10.356996664129037,29.1,75.0,4.8,7.5
2022-10-09,10.723641822751906,29.7,74.0,0.0,9.8
2022-10-10,9.262034387500073,27.6,82.0,0.0,7.1
2022-10-11,9.813471694466289,27.0,87.0,1.5,7.3
2022-10-12,9.483376810541634,27.5,79.0,30.6,5.8
2022-10-13,10.59466902386063,28.6,75.0,0.0,5.2
2022-10-14,9.997017801134758,27.2,81.0,0.1,7.9
2022-10-15,10.87134703627786,28.6,75.0,2.5,7.0
2022-10-16,12.92275171153316,28.6,77.0,1.25,8.6
2022-10-17,12.52346209945349,28.3,80.0,0.0,7.3
2022-10-18,17.369749447581903,27.4,85.0,5.1,5.3
2022-10-19,11.007638701147634,27.2,87.0,6.9,3.9
2022-10-20,10.563711967144028,27.7,86.0,0.8,6.9
2022-10-21,10.454887546631404,28.4,82.0,0.0,10.2
2022-10-22,10.761355528977807,27.6,78.0,0.0,9.1
2022-10-23,10.277139244901775,28.0,76.0,0.0,7.3
2022-10-24,11.387648877856693,28.2,76.0,0.0,8.8
2022-10-25,11.89287443543435,28.3,77.0,0.0,9.8
2022-10-26,12.1578764534693,28.1,76.0,0.0,10.1
2022-10-27,11.287009144079052,27.2,82.0,0.0,8.8
2022-10-28,10.0660063756847,26.2,85.0,0.0,5.1
2022-10-29,11.350372421649944,26.5,69.0,0.8,4.8
2022-10-30,11.299418223578904,27.7,70.0,0.0,9.1
2022-10-31,11.536138469987032,28.6,70.0,0.0,9.4
2022-11-01,10.505071915848209,29.0,69.0,0.0,7.1
2022-11-02,9.371764370338765,27.9,77.0,0.0,8.5
2022-11-03,7.58992231986852,28.4,78.0,6.4,8.7
2022-11-04,7.945756988713679,28.2,80.0,0.0,10.0
2022-11-05,9.364465216211842,27.9,78.0,1.6,7.2
2022-11-06,8.340520834525762,27.7,82.0,0.0,9.4
2022-11-07,8.537961040152018,26.8,83.0,2.2,9.5
2022-11-08,7.737046621855936,26.1,88.0,56.8,2.7
2022-11-09,8.72175984805388,26.9,84.0,48.8,4.1
2022-11-10,9.169170221457968,27.4,80.0,0.0,7.0
2022-11-11,8.08678133271877,28.7,76.0,0.0,7.6
2022-11-12,7.873725399762446,28.8,76.0,0.0,9.1
2022-11-13,8.548956191268895,28.7,76.0,0.0,10.7
2022-11-14,8.205516024772132,28.3,79.0,0.8333333333333334,7.6
2022-11-15,9.06583056136674,27.4,83.0,1.6666666666666667,7.7
2022-11-16,7.662368723259857,27.5,85.0,2.5,8.4
2022-11-17,8.71668794003827,27.8,80.0,13.0,9.7
2022-11-18,7.867591940297292,27.9,78.0,0.0,8.8
2022-11-19,8.232810278691026,25.5,92.0,0.0,1.1
2022-11-20,8.062498847262306,27.3,83.0,12.3,0.2
2022-11-21,5.858975746771804,27.7,87.0,7.9,11.5
2022-11-22,3.796340832654464,26.6,90.0,3.5,5.0
2022-11-23,5.409670518171606,26.1,91.0,11.6,7.6
2022-11-24,4.938831452717186,25.6,93.0,1.7,1.6
2022-11-25,4.357560539651945,26.5,88.0,10.9,3.8
2022-11-26,4.881435652677375,27.4,78.0,5.45,4.9
2022-11-27,4.680917823530046,26.9,85.0,0.0,8.0
2022-11-28,4.601782863971433,26.4,89.0,1.5,7.1
2022-11-29,4.53650836457878,26.0,90.0,3.5,4.0
2022-11-30,4.777686449427835,26.4,86.0,2.5,4.1
2022-12-01,5.981447141364279,26.1,84.0,4.0,6.0
2022-12-02,5.259902216154795,25.6,92.0,23.5,6.3
2022-12-03,5.3672803094252215,26.3,85.0,8.0,2.0
2022-12-04,5.782229693904971,28.0,80.0,23.5,8.0
2022-12-05,5.633348024876419,28.2,81.0,19.5,10.5
2022-12-06,4.817750447535575,29.1,76.0,0.0,10.8
2022-12-07,4.810595096980534,28.5,80.0,0.0,11.3
2022-12-08,5.11319932099803,27.2,80.0,43.8,11.3
2022-12-09,4.858475181482175,28.2,80.0,29.199999999999996,10.2
2022-12-10,4.684865274631748,28.7,75.0,14.599999999999998,9.6
2022-12-11,3.737454003341935,27.5,84.0,0.0,11.8
2022-12-12,2.551797750253916,28.2,74.0,1.0,7.2
2022-12-13,2.0605146511558714,29.1,78.0,0.1,11.5
2022-12-14,1.9676991644707849,28.1,80.0,2.2,10.2
2022-12-15,2.033744418396603,28.4,76.0,0.0,8.5
2022-12-16,2.055395225553072,25.9,88.0,0.0,8.0
2022-12-17,2.026753699240877,26.0,86.0,14.5,2.3
2022-12-18,1.8612524612225592,27.7,79.0,0.4,4.2
2022-12-19,1.9366744752719185,27.1,77.0,1.0,4.5
2022-12-20,1.898279803108874,27.2,73.0,0.0,9.0
2022-12-21,1.8458663838808391,26.9,72.0,0.0,9.8
2022-12-22,1.8666003653265544,28.0,80.0,2.6,9.3
2022-12-23,2.097568932931065,26.8,86.0,1.5,4.5
2022-12-24,1.9387085890364475,26.8,85.0,9.0,0.8
2022-12-25,1.8298325346776396,25.6,90.0,3.3,1.1
2022-12-26,2.1520847843897437,26.3,88.0,7.4,1.1
2022-12-27,2.011638020779262,26.7,88.0,0.6,2.0
2022-12-28,1.9085850720403748,26.2,86.0,5.4,5.1
2022-12-29,1.8355526654680256,26.0,90.0,11.0,7.9
2022-12-30,1.8072098326268184,24.9,94.0,3.6,2.0
2022-12-31,1.890171393591368,28.0,83.0,37.8,0.0
2023-01-01,1.8524697823121867,27.4,85.0,7.3,7.4
2023-01-02,1.9269323563998784,26.3,91.0,16.6,1.9
2023-01-03,1.9162920749512136,26.0,90.0,12.2,3.8
2023-01-04,1.7807517626061748,27.7,82.0,2.6,5.0
2023-01-05,1.8780735203322287,28.5,82.0,2.6,8.7
2023-01-06,1.82198173349386,28.4,78.0,3.1,4.0
2023-01-07,1.8082976606629328,27.8,76.0,0.0,7.2
2023-01-08,1.8093448582266085,26.8,77.0,3.4,8.2
2023-01-09,1.894075534290912,26.2,80.0,0.0,9.7
2023-01-10,1.894570167135682,26.45,78.0,0.0,9.0
2023-01-11,1.786241640885718,26.7,76.0,0.0,9.9
2023-01-12,1.8198017214002933,26.4,78.0,0.0,9.5
2023-01-13,1.832509474513212,27.0,82.0,0.0,9.8
2023-01-14,1.773924525894091,27.2,84.0,0.0,11.3
2023-01-15,1.8562145034293636,27.1,85.0,0.0,11.2
2023-01-16,1.768273023506998,27.0,86.0,1.2,6.3
2023-01-17,1.9964666736679328,26.6,89.0,29.4,4.6
2023-01-18,1.8679284878218927,26.7,86.0,19.6,3.2
2023-01-19,1.9498887901671935,26.7,86.0,9.8,6.1
2023-01-20,1.8682868984554424,26.2,89.0,0.0,6.0
2023-01-21,1.8888778610151975,27.4,81.0,0.9,5.2
2023-01-22,1.9181210607483623,26.7,81.0,0.0,6.0
2023-01-23,1.7603959668549398,27.5,81.0,0.0,8.3
2023-01-24,1.869892403549174,27.1,78.0,0.0,11.2
2023-01-25,1.9089746933602028,25.2,91.0,0.0,10.3
2023-01-26,1.8890397532864427,25.5,91.0,22.2,3.3
2023-01-27,1.8896230984031095,26.4,88.0,52.0,4.5
2023-01-28,1.9515928992765852,25.7,91.0,0.8,3.1
2023-01-29,1.9574076116642505,26.6,89.0,2.5,4.8
2023-01-30,1.8157982920800804,26.7,91.0,0.2,0.8
2023-01-31,1.877524204420051,26.3,90.0,4.4,2.3
2023-02-01,1.8209058841601435,26.0,90.0,17.7,3.8
2023-02-02,1.8556667406437573,25.1,95.0,0.9,1.7
2023-02-03,1.7488342584862018,26.3,89.0,10.2,1.2
2023-02-04,1.878782699944259,25.7,94.0,2.8,1.3
2023-02-05,1.7843010823118106,26.5,88.0,1.9,1.4
2023-02-06,1.736333549541613,27.1,80.0,0.0,1.9
2023-02-07,1.7467438875438646,25.4,92.0,0.0,1.2
2023-02-08,1.7751580542951118,25.6,91.0,65.3,1.7
2023-02-09,1.5912194572828,26.0,91.0,42.9,1.1
2023-02-10,1.828085238905249,26.5,90.0,0.0,1.0
2023-02-11,1.7401435435457693,27.0,89.0,15.1,1.7
2023-02-12,1.6656038683850043,26.6,88.5,0.0,3.2
2023-02-13,1.8813437059346616,26.2,88.0,3.8,5.4
2023-02-14,1.7776644632966627,26.6,85.0,1.9,5.4
2023-02-15,1.9163609619429824,27.0,84.0,0.0,5.5
2023-02-16,1.9353899280174285,26.9,85.0,0.0,2.7
2023-02-17,1.886561189179464,26.8,86.0,0.0,6.5
2023-02-18,1.914349323607783,26.4,88.0,20.7,3.0
2023-02-19,1.8092639098084136,27.1,84.0,0.0,7.9
2023-02-20,1.9148672691622437,27.1,84.0,0.0,8.9
2023-02-21,1.9402673799285683,26.1,88.0,2.4,7.3
2023-02-22,1.8433389249536267,26.7,86.0,3.6,8.0
2023-02-23,1.879875454700878,26.2,89.0,0.0,9.1
2023-02-24,1.9367329536332691,26.1,91.0,0.4,3.7
2023-02-25,1.8483000733437327,25.8,93.0,22.6,6.5
2023-02-26,1.8880805786494683,25.3,93.0,45.0,4.9
2023-02-27,1.8051217119645184,26.2,90.0,3.2,0.9
2023-02-28,1.9566215840714136,26.8,87.0,5.1,8.5
2023-03-01,1.8615166951061848,26.1,90.0,0.0,2.8
2023-03-02,1.8916564191691376,25.1,92.0,19.3,1.4
2023-03-03,1.4970036381179632,26.2,90.0,8.9,0.9
2023-03-04,1.7571665124664175,25.6,89.0,0.0,4.9
2023-03-05,1.828109487890068,25.3,92.0,16.0,7.4
2023-03-06,1.9106646726348595,26.3,88.0,25.9,5.3
2023-03-07,1.754333872782319,26.2,89.0,2.4,5.0
2023-03-08,1.847696900828236,26.4,85.0,7.4,6.5
2023-03-09,1.737137086276624,26.1,88.0,3.95,5.9
2023-03-10,1.832524152475843,27.4,82.0,0.5,7.8
2023-03-11,1.826809545513032,27.1,79.0,0.0,10.9
2023-03-12,1.8609398725617152,27.4,74.0,0.0,9.8
2023-03-13,1.8929903318137384,26.6,82.0,0.0,9.7
2023-03-14,1.8362217539054688,26.9,77.0,0.0,8.1
2023-03-15,1.8804973631533708,27.7,77.0,0.0,8.1
2023-03-16,1.8983665884493093,28.3,78.0,0.0,10.1
2023-03-17,1.9999106101468005,28.0,82.0,13.5,10.7
2023-03-18,1.9630176020156336,27.8,81.0,0.0,7.8
2023-03-19,1.9673272682119736,27.6,82.0,0.0,8.8
2023-03-20,1.8998326175109133,28.1,81.0,8.0,9.2
2023-03-21,1.9493463937153448,27.6,80.0,0.0,8.1
2023-03-22,1.9043841187538024,27.3,81.0,0.0,8.8
2023-03-23,1.9411368451637696,27.6,82.0,0.0,9.8
2023-03-24,1.9430180933783523,27.7,80.0,0.0,10.6
2023-03-25,1.971921338255804,27.4,81.0,0.0,10.0
2023-03-26,1.9953745363959408,27.5,82.0,0.0,8.8
2023-03-27,1.9927672252536728,27.4,83.0,0.0,8.5
2023-03-28,1.9616122495902224,27.5,83.0,0.3,9.0
2023-03-29,1.8854414184312316,27.8,80.0,0.0,8.3
2023-03-30,1.885878421474292,26.4,90.0,4.7,4.9
2023-03-31,1.8699917101041208,26.4,83.0,13.5,3.3
2023-04-01,1.906032425629244,26.2,86.0,0.4,5.9
2023-04-02,2.009396611745057,26.5,83.0,1.1,6.2
2023-04-03,1.9379830097608264,26.7,86.0,1.8,6.8
2023-04-04,1.8426620688427064,25.8,92.0,10.6,5.6
2023-04-05,3.5393219270078258,26.3,88.0,13.1,1.5
2023-04-06,3.367928229913689,26.5,84.0,1.9,6.3
2023-04-07,2.35618997383037,26.5,86.0,4.35,6.6
2023-04-08,4.817195650093727,25.9,88.0,6.8,7.3
2023-04-09,3.8189581374287833,26.5,88.0,3.1,4.9
2023-04-10,4.812232596036503,26.7,86.0,2.8,1.8
2023-04-11,4.635015385352299,27.0,84.0,2.5,6.9
2023-04-12,4.340835240125958,27.1,90.0,2.25,8.4
2023-04-13,3.3436567609891665,26.6,90.0,2.0,5.7
2023-04-14,3.94668375487725,27.4,81.0,0.6,1.5
2023-04-15,2.669265297562797,27.6,84.0,0.0,7.4
2023-04-16,2.293817130211554,27.5,80.0,0.0,6.6
2023-04-17,2.422956458755707,27.4,82.0,0.0,10.4
2023-04-18,3.51267706811278,27.5,78.0,2.3,9.8
2023-04-19,3.9472750882707017,26.7,85.0,0.0,10.5
2023-04-20,2.3105247667500906,27.6,82.0,42.0,7.0
2023-04-21,2.411455074147577,27.5,81.0,0.0,10.4
2023-04-22,2.8252563119927614,27.55,79.5,0.0,6.5
2023-04-23,2.7104284859803447,27.6,78.0,0.0,10.5
2023-04-24,4.128701900720485,27.8,76.0,0.0,10.7
2023-04-25,2.4616215697722144,27.8,85.0,0.0,11.0
2023-04-26,2.925827660841986,28.6,78.0,0.0,9.3
2023-04-27,2.6896687302136666,27.5,85.0,0.0,8.8
2023-04-28,2.598815256898374,27.5,86.0,5.0,5.2
2023-04-29,6.677040617477705,28.0,82.0,3.333333333333333,4.3
2023-04-30,6.263194483799922,28.1,74.0,1.6666666666666665,5.5
2023-05-01,6.869822923230302,27.1,76.0,0.0,7.95
2023-05-02,6.009255379148983,28.2,78.0,0.0,10.4
2023-05-03,6.550597292526331,28.2,78.0,0.0,10.5
2023-05-04,5.630405529368368,28.3,76.0,0.0,9.3
2023-05-05,5.027682076125861,28.5,80.0,0.0,9.0
2023-05-06,5.105355221248519,28.5,77.0,0.0,8.2
2023-05-07,5.37608788259494,28.5,74.0,0.0,11.0
2023-05-08,5.673667521993797,29.0,74.0,0.0,9.7
2023-05-09,5.412093919368448,27.1,85.0,0.0,10.0
2023-05-10,5.51380481494719,28.6,80.0,1.9,0.4
2023-05-11,6.065155510420136,28.7,78.0,3.8,8.4
2023-05-12,4.996666801216333,27.2,70.0,0.0,9.8
2023-05-13,6.854502049895473,26.9,70.0,0.0,10.8
2023-05-14,5.750583276401083,26.3,69.0,0.0,10.6
2023-05-15,6.469494014467192,26.5,71.0,0.0,10.0
2023-05-16,6.906758005105682,26.0,74.0,0.0,10.6
2023-05-17,5.87701675128308,26.0,76.0,0.0,10.75
2023-05-18,6.42231732966043,26.6,78.0,0.0,10.9
2023-05-19,5.972161772396862,27.2,75.0,0.0,10.8
2023-05-20,5.551357657157617,26.7,74.0,0.0,7.6
2023-05-21,5.322149568340605,26.5,74.0,0.0,10.7
2023-05-22,5.464775227752575,26.6,75.0,0.0,10.6
2023-05-23,6.156311203073671,26.9,76.0,0.0,10.7
2023-05-24,5.589248994966407,26.9,77.0,0.0,10.8
2023-05-25,5.7048468235986105,27.3,76.0,0.0,10.6
2023-05-26,6.032916313998509,27.1,70.0,0.0,8.9
2023-05-27,6.283094515113748,27.2,74.0,0.0,10.6
2023-05-28,6.614378412889085,27.0,69.0,0.0,9.6
2023-05-29,5.96721868689897,26.4,71.0,0.0,10.8
2023-05-30,5.512837420099753,26.4,77.0,0.0,10.5
2023-05-31,5.8168999067424885,27.9,70.0,0.0,10.7
2023-06-01,6.030809425884647,27.8,73.0,0.0,10.2
2023-06-02,6.5146746978662025,27.0,75.0,0.0,10.5
2023-06-03,5.758713956073202,27.3,73.0,0.0,7.8
2023-06-04,6.737231611755731,27.1,76.0,0.0,10.4
2023-06-05,7.086602258220423,26.5,81.0,0.0,9.6
2023-06-06,6.562360805512012,27.1,80.0,4.7,7.5
2023-06-07,6.5849469049104,28.2,76.0,0.0,6.7
2023-06-08,6.990725104240661,27.1,76.0,0.0,11.0
2023-06-09,9.654248799701366,27.4,74.0,0.0,10.8
2023-06-10,9.141691700156784,27.1,80.0,0.0,10.6
2023-06-11,8.00493784340052,28.0,72.0,0.0,3.3
2023-06-12,6.769431151827756,27.2,67.0,0.0,7.9
2023-06-13,6.355721691837641,26.6,71.0,0.0,10.6
2023-06-14,7.119043592574866,26.7,70.0,0.0,10.0
2023-06-15,7.232769877803197,26.0,72.0,0.0,10.4
2023-06-16,8.81581262444797,26.3,74.0,0.0,10.5
2023-06-17,7.13975241207338,26.3,70.0,0.0,6.6
2023-06-18,7.510291298512712,25.6,75.0,0.0,10.5
2023-06-19,6.916828622922204,26.6,78.0,0.0,10.7
2023-06-20,7.1064446426954175,26.1,78.0,0.0,9.6
2023-06-21,7.552060345345694,27.2,75.0,0.0,8.2
2023-06-22,7.558171582761354,25.9,70.0,0.0,9.5
2023-06-23,9.837800099780477,26.3,74.0,0.0,10.6
2023-06-24,7.599122836841179,26.2,76.0,0.0,10.8
2023-06-25,9.195629521352844,26.4,78.0,0.0,9.4
2023-06-26,7.341397860236884,26.9,84.0,0.0,10.8
2023-06-27,6.600223271331515,27.0,82.0,0.0,5.4
2023-06-28,8.745463818724525,27.3,79.0,7.6,4.4
2023-06-29,6.339750826689227,26.9,82.0,0.0,7.7
2023-06-30,8.266373879564165,27.2,79.0,0.3,8.8
2023-07-01,6.8326936888231,26.7,86.0,0.6,9.4
2023-07-02,7.068381206506101,27.9,76.0,0.9,4.3
2023-07-03,7.680481831203899,26.9,83.0,0.0,8.2
2023-07-04,6.65616961116631,28.2,81.0,22.2,5.6
2023-07-05,6.628665807217723,27.4,80.0,0.0,8.7
2023-07-06,8.118507728444508,27.6,78.0,0.0,7.4
2023-07-07,7.704948853337544,28.0,78.0,0.0,9.6
2023-07-08,6.973174684350789,27.9,79.0,0.0,10.5
2023-07-09,8.151982073616148,27.0,74.0,0.2,3.9
2023-07-10,6.430696047289604,26.2,69.0,0.0,10.6
2023-07-11,6.900768874946845,26.0,70.0,0.0,10.6
2023-07-12,8.26237672293181,27.1,70.0,0.0,10.5
2023-07-13,6.960539185486241,27.6,75.0,0.0,8.4
2023-07-14,7.690663346309301,27.1,74.0,0.0,7.8
2023-07-15,6.330234164712732,26.8,72.0,0.0,9.9
2023-07-16,8.774246260022197,25.7,75.0,0.0,9.9
2023-07-17,6.733376115346839,26.7,70.0,0.0,8.4
2023-07-18,9.055188100967092,26.3,69.0,0.0,10.8
2023-07-19,6.644807006194714,26.1,69.0,0.0,10.8
2023-07-20,8.750479706871934,25.8,72.0,0.0,10.1
2023-07-21,7.44739697977236,26.5,70.0,0.0,8.9
2023-07-22,8.339225312559577,26.2,72.0,0.0,10.1
2023-07-23,7.159605767983987,25.7,72.0,0.0,10.8
2023-07-24,7.874341292168125,25.7,77.0,0.0,5.9
2023-07-25,6.384876506923312,26.3,74.0,0.0,9.1
2023-07-26,4.459047711972019,26.5,72.0,0.0,9.4
2023-07-27,3.4856526348983325,25.7,72.0,0.0,8.7
2023-07-28,3.833879101617193,25.7,75.0,0.0,10.5
2023-07-29,5.23159211248666,25.3,70.0,0.0,10.7
2023-07-30,4.150149287384124,26.6,68.0,0.0,10.7
2023-07-31,3.710639471013285,26.4,76.0,0.0,10.6
2023-08-01,3.610177878536572,27.3,70.0,0.0,9.8
2023-08-02,4.179812892164185,25.6,78.0,0.0,10.6
2023-08-03,3.9373850121596594,26.4,79.0,0.0,10.6
2023-08-04,3.3205854309011857,26.6,76.0,0.0,10.6
2023-08-05,4.026821761307839,27.5,73.0,0.0,10.7
2023-08-06,3.452495493844701,26.5,75.0,0.0,8.1
2023-08-07,3.589440580541582,27.0,59.0,0.0,10.2
2023-08-08,3.5315727728891098,26.3,67.0,0.0,10.9
2023-08-09,2.093217155762477,25.4,67.0,0.0,10.8
2023-08-10,2.093197179023473,25.2,71.0,0.0,10.8
2023-08-11,1.8831656025451715,25.7,70.0,0.0,9.6
2023-08-12,1.944626414417703,26.3,69.0,0.0,10.5
2023-08-13,1.9608165673611575,26.4,72.0,0.0,7.9
2023-08-14,1.7867898360717598,26.4,73.0,0.0,9.7
2023-08-15,1.88374060450072,26.5,71.0,0.0,10.3
2023-08-16,1.8052261993966696,26.8,73.0,0.0,8.3
2023-08-17,1.70920272040842,27.1,70.0,0.0,7.1
2023-08-18,1.969330765667896,26.5,69.0,0.0,7.2
2023-08-19,1.8610256306260948,26.5,72.0,0.0,9.5
2023-08-20,1.7113440411182328,27.1,72.0,0.0,10.7
2023-08-21,1.6884080360453757,27.3,67.0,0.0,10.1
2023-08-22,1.6105563482970926,26.1,63.0,0.0,9.3
2023-08-23,1.6205475910699734,26.6,65.5,0.0,9.1
2023-08-24,1.5532423273693592,27.1,68.0,0.0,8.9
2023-08-25,1.5154248762149198,27.1,64.0,0.0,9.7
2023-08-26,1.5055140769975015,26.8,64.0,0.0,10.8
2023-08-27,1.5348430287681627,26.3,72.0,0.0,11.1
2023-08-28,1.5690988044937086,26.2,69.0,0.0,10.4
2023-08-29,1.4614024548504572,27.1,64.0,0.0,9.0
2023-08-30,1.6311226344084098,27.8,64.0,0.0,10.3
2023-08-31,1.8137866331608263,26.2,71.0,0.0,11.0
2023-09-01,1.7838276008056235,26.2,62.0,0.0,10.6
2023-09-02,1.580639376880706,25.5,68.0,0.0,10.8
2023-09-03,1.655655444332698,25.9,67.0,0.0,10.5
2023-09-04,1.64592501044656,26.4,67.5,0.0,10.7
2023-09-05,1.5834735811351577,26.9,68.0,0.0,10.9
2023-09-06,1.5287394950715931,27.5,70.0,0.0,10.0
2023-09-07,1.466506279262371,27.2,63.0,0.0,10.3
2023-09-08,1.59854130098268,26.2,71.0,0.0,10.2
2023-09-09,1.7650561288866609,25.9,75.0,0.0,10.3
2023-09-10,2.8439032971670777,28.2,66.0,0.0,10.9
2023-09-11,3.2339766411917688,28.7,69.0,0.0,9.4
2023-09-12,4.140349023106617,28.1,68.0,0.0,10.5
2023-09-13,2.7613143648107155,27.7,70.0,0.0,9.5
2023-09-14,2.120240193924577,27.5,64.0,0.0,10.5
2023-09-15,4.301028426688501,27.7,67.0,0.0,9.6
2023-09-16,4.011740830558272,27.2,72.0,0.0,9.6
2023-09-17,4.869279566802918,28.3,73.0,0.0,9.8
2023-09-18,3.9043836919943495,27.4,70.0,0.0,8.0
2023-09-19,4.826834613511097,26.8,72.0,5.3,3.8
2023-09-20,4.5484345463539055,27.2,72.0,0.0,3.3
2023-09-21,5.286349987260981,26.1,68.0,0.0,8.2
2023-09-22,6.822004544703368,27.4,65.0,0.0,9.1
2023-09-23,8.5438466261462,27.5,72.0,0.0,10.2
2023-09-24,8.031581048615294,27.2,74.0,0.0,10.6
2023-09-25,9.823491658207477,27.9,64.0,0.0,10.2
2023-09-26,8.18652479702652,27.9,70.0,0.0,10.4
2023-09-27,8.708217063312334,27.3,70.0,0.0,10.8
2023-09-28,9.164930409481371,28.2,71.0,0.0,10.8
2023-09-29,8.468180646239222,26.6,72.0,0.0,10.7
2023-09-30,6.521801876839439,27.9,70.0,0.0,10.7
2023-10-01,5.384702165283571,27.2,74.0,0.0,10.6
2023-10-02,7.290574906114721,27.6,71.0,0.0,11.1
2023-10-03,7.604498971159235,28.2,72.0,0.0,9.1
2023-10-04,5.915150266440936,28.5,75.0,0.0,10.0
2023-10-05,6.697297305100906,28.4,76.0,0.0,11.1
2023-10-06,6.731146821101295,29.5,72.0,0.0,11.0
2023-10-07,7.318385223192846,27.9,74.0,0.0,10.8
2023-10-08,7.308493876575425,29.4,69.0,0.0,10.9
2023-10-09,7.491027465796109,28.2,74.0,0.0,10.7
2023-10-10,7.984675147036746,28.6,70.0,0.0,10.8
2023-10-11,7.948334428547621,27.7,74.0,0.0,11.0
2023-10-12,7.884452483952373,27.5,78.0,0.0,11.0
2023-10-13,8.191311816579175,28.9,71.0,10.5,10.4
2023-10-14,9.243591951066897,29.3,69.0,0.0,9.8
2023-10-15,9.635980607376109,28.6,70.0,0.0,11.2
2023-10-16,10.581255824505712,28.7,70.0,11.2,11.2
2023-10-17,10.247092024654236,27.8,68.0,11.0,11.2
2023-10-18,10.208756321773524,28.9,66.0,0.0,11.2
2023-10-19,10.630702364766693,28.85,69.0,0.0,11.15
2023-10-20,10.626996550036909,28.8,72.0,0.0,11.1
2023-10-21,10.89781862471792,28.4,63.0,0.0,11.6
2023-10-22,11.54140397138322,27.5,76.0,0.0,11.5
2023-10-23,12.343733080642094,28.05,74.0,0.0,11.35
2023-10-24,12.681299995121668,28.6,72.0,0.0,11.2
2023-10-25,12.389476826095176,29.3,71.0,0.0,11.5
2023-10-26,12.127143493929196,29.6,70.0,0.0,11.5
2023-10-27,12.095663484425822,28.6,68.0,0.0,11.7
2023-10-28,13.230039635828756,27.9,78.0,0.0,11.8
2023-10-29,11.850591652206605,30.5,66.0,0.0,11.5
2023-10-30,11.521571240215229,29.6,69.0,0.0,11.2
2023-10-31,11.654586214737272,29.2,73.0,0.0,11.5
2023-11-01,12.742091705546336,29.6,71.0,0.0,11.4
2023-11-02,13.331324635296662,29.8,70.0,0.0,9.1
2023-11-03,13.145650702697637,28.9,79.0,0.0,10.1
2023-11-04,13.759372896611872,29.2,75.0,0.9,8.2
2023-11-05,12.344059336545175,29.3,74.0,0.0,10.4
2023-11-06,13.240830050025265,29.3,73.0,0.0,11.5
2023-11-07,12.311099993791489,29.9,74.0,0.0,11.4
2023-11-08,13.330146321200829,29.9,72.0,0.0,11.6
2023-11-09,12.676718536986002,29.9,72.0,0.0,11.0
2023-11-10,13.25296753742608,29.5,74.0,0.0,9.0
2023-11-11,12.256307755118902,29.9,75.0,0.0,8.4
2023-11-12,12.07490838262884,29.0,76.0,0.0,9.4
2023-11-13,10.991681055745396,28.8,81.0,0.0,6.8
2023-11-14,13.862042452677654,30.1,74.0,2.7,6.6
2023-11-15,13.274028710760923,29.8,72.0,1.35,10.0
2023-11-16,12.733540075997922,28.7,79.0,0.0,9.1
2023-11-17,13.583376939123925,27.6,86.0,1.5,7.0
2023-11-18,12.600457280909543,29.8,69.0,13.8,4.7
2023-11-19,13.01306959096398,30.0,71.0,0.0,10.5
2023-11-20,12.626152683834915,30.2,71.0,0.0,10.5
2023-11-21,13.100701594871987,30.9,69.0,0.0,10.0
2023-11-22,12.36185650851507,30.8,66.0,0.0,11.2
2023-11-23,13.191605742291928,30.3,72.0,0.0,11.7
2023-11-24,12.468759119532775,29.3,73.0,0.0,10.2
2023-11-25,11.966698028867532,29.5,73.0,0.0,6.0
2023-11-26,12.154346595242115,28.1,80.0,0.0,7.8
2023-11-27,13.638874818537127,28.8,77.0,3.5,7.7
2023-11-28,14.507817962880036,27.8,82.0,0.5,8.1
2023-11-29,12.929960900405533,28.1,84.0,12.3,8.0
